1024.000000	0.005650
1024.000000	0.011299
1024.000000	0.016949
1024.000000	0.022599
1024.000000	0.028249
1024.000000	0.033898
1024.000000	0.039548
1024.000000	0.045198
1024.000000	0.050847
1024.000000	0.056497
1024.000000	0.062147
1024.000000	0.067797
1024.000000	0.073446
1024.000000	0.079096
1024.000000	0.084746
1024.000000	0.090395
1024.000000	0.096045
1024.000000	0.101695
1024.000000	0.107345
1024.000000	0.112994
1024.000000	0.118644
1024.000000	0.124294
1024.000000	0.129944
1024.000000	0.135593
1024.000000	0.141243
1024.000000	0.146893
1024.000000	0.152542
1024.000000	0.158192
1024.000000	0.163842
1024.000000	0.169492
1024.000000	0.175141
1024.000000	0.180791
1024.000000	0.186441
1024.000000	0.192090
1024.000000	0.197740
1024.000000	0.203390
1024.000000	0.209040
1024.000000	0.214689
1024.000000	0.220339
1024.000000	0.225989
1024.000000	0.231638
1024.000000	0.237288
1024.000000	0.242938
1024.000000	0.248588
1024.000000	0.254237
1024.000000	0.259887
1024.000000	0.265537
1024.000000	0.271186
1024.000000	0.276836
1024.000000	0.282486
1024.000000	0.288136
1024.000000	0.293785
1024.000000	0.299435
1024.000000	0.305085
1024.000000	0.310734
1024.000000	0.316384
1024.000000	0.322034
1024.000000	0.327684
1024.000000	0.333333
1024.000000	0.338983
1024.000000	0.344633
1024.000000	0.350282
1024.000000	0.355932
1024.000000	0.361582
1024.000000	0.367232
1024.000000	0.372881
1024.000000	0.378531
1024.000000	0.384181
1024.000000	0.389831
1024.000000	0.395480
1024.000000	0.401130
1024.000000	0.406780
1024.000000	0.412429
1024.000000	0.418079
1024.000000	0.423729
1024.000000	0.429379
1024.000000	0.435028
1024.000000	0.440678
1024.000000	0.446328
1024.000000	0.451977
1024.000000	0.457627
1024.000000	0.463277
1024.000000	0.468927
1024.000000	0.474576
1024.000000	0.480226
1024.000000	0.485876
1024.000000	0.491525
1024.000000	0.497175
1024.000000	0.502825
1024.000000	0.508475
1024.000000	0.514124
1024.000000	0.519774
1024.000000	0.525424
1024.000000	0.531073
1024.000000	0.536723
1024.000000	0.542373
1024.000000	0.548023
1024.000000	0.553672
1024.000000	0.559322
1024.000000	0.564972
1024.000000	0.570621
1024.000000	0.576271
1024.000000	0.581921
1024.000000	0.587571
1024.000000	0.593220
1024.000000	0.598870
1024.000000	0.604520
1024.000000	0.610169
1024.000000	0.615819
1024.000000	0.621469
1024.000000	0.627119
1024.000000	0.632768
1024.000000	0.638418
1024.000000	0.644068
1024.000000	0.649718
1024.000000	0.655367
1024.000000	0.661017
1024.000000	0.666667
1024.000000	0.672316
1024.000000	0.677966
1024.000000	0.683616
1024.000000	0.689266
1024.000000	0.694915
1024.000000	0.700565
1024.000000	0.706215
1024.000000	0.711864
1024.000000	0.717514
1024.000000	0.723164
1024.000000	0.728814
1024.000000	0.734463
1024.000000	0.740113
1024.000000	0.745763
1024.000000	0.751412
1024.000000	0.757062
1024.000000	0.762712
1024.000000	0.768362
1024.000000	0.774011
1024.000000	0.779661
1024.000000	0.785311
1024.000000	0.790960
1024.000000	0.796610
1024.000000	0.802260
1024.000000	0.807910
1024.000000	0.813559
1024.000000	0.819209
1024.000000	0.824859
1024.000000	0.830508
1024.000000	0.836158
1024.000000	0.841808
1024.000000	0.847458
1024.000000	0.853107
1024.000000	0.858757
1024.000000	0.864407
1024.000000	0.870056
1024.000000	0.875706
1024.000000	0.881356
1024.000000	0.887006
1024.000000	0.892655
1024.000000	0.898305
1024.000000	0.903955
1024.000000	0.909605
1024.000000	0.915254
1024.000000	0.920904
1024.000000	0.926554
1024.000000	0.932203
1024.000000	0.937853
1024.000000	0.943503
1024.000000	0.949153
1024.000000	0.954802
1024.000000	0.960452
1024.000000	0.966102
1024.000000	0.971751
1024.000000	0.977401
1024.000000	0.983051
1024.000000	0.988701
1024.000000	0.994350
1024.000000	1.000000
